date,TCS,INFY,WIPRO,HDFCBANK,ICICIBANK,KOTAKBANK,RELIANCE,ONGC,BPCL,HINDUNILVR,NESTLEIND,BRITANNIA,SUNPHARMA,DRREDDY,CIPLA
2021-02-08,2595.98,946.27,351.85,1689.57,847.29,3447.98,1812.11,114.07,492.7,1956.42,11208.89,3436.67,573.23,2771.92,648.74
2021-02-09,2593.79,961.63,351.81,1678.61,852.46,3471.8,1821.3,115.85,493.76,1961.4,11297.84,3473.2,576.42,2796.76,640.58
2021-02-10,2663.42,963.07,356.59,1685.08,857.03,3529.36,1806.94,115.45,491.97,1975.29,11389.3,3501.87,574.32,2809.9,639.37
2021-02-11,2696.99,965.97,357.08,1702.95,865.6,3591.29,1793.78,112.52,485.29,1965.75,11364.47,3483.58,581.25,2833.23,638.98
2021-02-12,2704.06,970.01,357.99,1718.3,863.68,3646.15,1796.31,111.13,482.32,1952.45,11338.91,3540.54,576.15,2840.61,626.46
2021-02-15,2721.3,965.71,357.06,1690.8,862.25,3660.07,1792.51,109.57,486.24,1936.53,11084.42,3493.07,564.89,2830.67,618.15
2021-02-16,2743.82,986.05,356.83,1689.4,863.24,3715.16,1782.59,108.72,483.93,1931.58,11037.01,3463.96,583.5,2838.04,617.0
2021-02-17,2744.44,1006.39,354.11,1744.95,892.93,3821.25,1777.38,110.17,481.17,1970.37,11100.78,3496.23,586.13,2852.73,626.04
2021-02-18,2764.77,1024.89,351.51,1779.57,935.2,3903.85,1827.6,112.92,491.16,1991.08,11346.55,3501.71,594.35,2909.92,633.69
2021-02-19,2786.98,1033.64,355.88,1778.08,937.75,3875.25,1859.81,113.53,504.42,1999.09,11383.43,3500.77,591.9,2855.81,623.17
2021-02-22,2777.39,1033.61,358.39,1768.98,923.45,3794.06,1865.39,115.36,513.91,2014.87,11454.29,3558.03,592.87,2866.97,629.78
2021-02-23,2731.87,1014.32,352.38,1754.58,936.58,3797.76,1886.56,115.62,514.54,1980.24,11317.84,3504.08,589.59,2878.96,629.99
2021-02-24,2721.49,1034.79,352.76,1793.57,947.0,3862.84,1921.58,118.36,510.96,1991.53,11515.94,3560.73,599.88,2903.1,629.13
2021-02-25,2737.37,1043.86,359.12,1800.41,953.67,3873.35,1917.23,115.22,506.75,1989.87,11419.67,3531.9,609.21,2888.75,633.48
2021-02-26,2804.2,1038.89,362.56,1798.49,972.95,3860.3,1959.73,116.94,525.24,2009.0,11568.25,3545.64,605.66,2935.69,635.79
2021-03-01,2779.17,1060.76,363.45,1824.88,994.83,3852.1,2012.93,116.43,529.51,2010.09,11634.43,3550.83,614.49,2956.52,637.03
2021-03-02,2728.97,1055.15,360.53,1857.78,995.51,3891.85,2013.74,118.52,531.03,2013.86,11560.09,3588.7,616.65,2942.2,633.12
2021-03-03,2720.79,1069.96,364.91,1840.57,974.15,3882.5,1995.31,118.6,519.59,2029.47,11507.04,3640.9,617.07,2951.94,624.53
2021-03-04,2648.0,1047.06,356.67,1791.87,939.82,3804.97,1980.89,117.03,513.22,1982.56,11258.14,3604.66,604.43,2907.74,625.96
2021-03-05,2603.37,1043.22,357.57,1780.89,941.21,3749.6,1970.48,117.08,511.3,1987.55,11327.0,3635.41,615.01,2875.54,636.73
2021-03-08,2611.85,1050.8,360.46,1748.78,917.0,3692.91,1926.06,115.89,505.03,1981.93,11168.08,3639.15,623.66,2901.17,646.46
2021-03-09,2620.16,1059.33,361.55,1753.68,929.15,3789.54,1912.13,115.67,493.03,2002.68,11182.23,3649.65,633.45,2953.47,655.42
2021-03-10,2628.59,1066.6,367.9,1741.49,922.36,3748.89,1895.11,114.36,492.04,2005.53,11177.84,3675.67,639.2,2916.74,655.38
2021-03-11,2636.63,1072.32,370.29,1743.32,919.2,3848.77,1930.41,117.04,494.43,1999.85,11151.46,3709.27,626.98,2863.4,637.53
2021-03-12,2645.2,1072.4,376.41,1713.14,898.83,3838.99,1939.95,118.58,502.27,1981.54,11019.48,3704.74,609.67,2775.19,629.89
2021-03-15,2664.97,1085.44,378.16,1706.34,910.88,3836.7,1950.97,119.47,513.25,2009.26,10984.0,3682.18,618.93,2783.28,633.63
2021-03-16,2701.0,1098.42,383.12,1735.98,920.03,3933.04,1953.62,121.12,520.34,1999.26,10903.68,3714.47,629.13,2814.17,637.35
2021-03-17,2735.47,1122.59,384.38,1721.44,919.73,3949.3,1946.76,122.0,518.37,1967.13,10822.78,3658.24,626.1,2803.42,623.05
2021-03-18,2719.53,1128.69,387.84,1754.39,921.81,3932.12,1968.82,124.26,525.78,1941.16,10705.09,3617.67,627.96,2823.69,633.32
2021-03-19,2732.62,1133.89,392.15,1768.08,927.71,3941.71,1981.97,125.8,531.29,1954.76,10848.08,3670.83,627.8,2830.87,630.66
2021-03-22,2697.36,1127.54,389.79,1732.61,908.14,3855.01,1956.43,125.47,527.62,1938.84,10717.31,3603.28,631.83,2816.37,628.29
2021-03-23,2723.65,1134.89,392.03,1749.3,908.21,3863.99,1961.45,124.98,533.33,1984.7,10782.42,3617.76,621.4,2783.34,619.33
2021-03-24,2732.53,1139.41,387.29,1706.17,897.05,3824.42,1931.59,120.63,526.65,1998.62,10782.8,3599.4,622.05,2741.34,613.87
2021-03-25,2737.09,1120.14,384.97,1707.32,894.51,3819.43,1896.75,119.32,518.17,1953.33,10669.18,3551.81,609.61,2764.82,615.89
2021-03-26,2750.54,1122.87,386.26,1704.15,890.92,3831.92,1878.14,116.87,506.71,1982.6,10787.08,3609.95,604.85,2771.3,612.22
2021-03-29,2759.72,1114.39,387.02,1691.66,878.65,3830.73,1842.05,115.63,500.88,1957.87,10627.18,3570.2,599.79,2747.11,610.03
2021-03-30,2823.5,1127.17,388.12,1720.46,911.47,3935.14,1832.0,115.43,498.87,1985.62,10687.66,3571.39,598.57,2788.49,611.16
2021-03-31,2831.59,1130.04,385.45,1735.55,918.15,3931.19,1873.64,118.08,512.67,2032.65,11000.98,3640.4,608.59,2809.66,613.8
2021-04-01,2826.29,1130.97,386.17,1749.92,925.69,3911.04,1856.67,116.5,507.65,2050.05,10968.1,3629.6,616.28,2827.05,622.87
2021-04-02,2823.12,1133.36,385.15,1766.62,915.76,3900.4,1858.06,117.25,515.73,2054.71,11043.89,3647.72,626.39,2845.5,624.16
2021-04-05,2835.86,1136.71,388.96,1766.19,912.36,3940.44,1866.39,119.01,515.67,2085.52,11082.91,3683.69,640.81,2875.32,637.94
2021-04-06,2869.73,1144.91,386.2,1769.49,918.02,4006.23,1897.48,119.66,527.6,2120.5,11250.91,3751.34,632.82,2866.81,623.57
2021-04-07,2864.23,1155.39,387.6,1803.47,934.0,4009.77,1853.77,118.12,517.31,2100.19,11070.34,3679.29,628.7,2865.38,631.25
2021-04-08,2924.7,1160.56,397.25,1816.44,948.22,4032.06,1894.78,120.61,528.69,2116.59,11198.4,3713.87,626.19,2889.1,637.12
2021-04-09,2927.78,1178.21,401.94,1828.07,954.48,4054.57,1918.99,119.59,527.96,2090.19,11210.73,3714.63,630.61,2898.88,641.48
2021-04-12,2888.28,1166.14,395.65,1774.13,925.3,3957.31,1890.09,115.36,520.96,2066.37,11047.44,3676.87,616.73,2842.77,626.74
2021-04-13,2857.65,1164.45,398.04,1791.63,939.09,3961.09,1871.08,116.86,524.87,2091.14,11012.18,3689.36,610.7,2743.19,624.32
2021-04-14,2917.9,1180.64,406.62,1841.86,956.07,4106.76,1944.79,120.98,540.17,2135.8,11182.74,3753.62,632.75,2849.87,638.55
2021-04-15,2873.66,1153.05,400.15,1810.68,938.55,4087.27,1945.86,122.51,534.36,2111.27,11195.14,3747.96,636.74,2871.97,647.15
2021-04-16,2895.12,1172.49,402.66,1823.06,954.6,4181.16,1980.05,124.74,546.87,2085.03,11000.62,3720.26,639.52,2898.22,651.71
2021-04-19,2917.87,1169.41,406.86,1850.69,979.21,4317.82,2012.93,127.36,546.0,2079.37,11049.9,3763.08,639.31,2947.38,655.21
2021-04-20,2913.21,1171.39,404.97,1839.72,956.29,4266.85,1987.31,124.96,540.8,2088.05,11041.81,3794.03,640.07,2948.2,651.09
2021-04-21,2926.58,1182.62,412.71,1881.38,965.09,4306.75,2026.19,129.0,555.6,2105.7,11012.22,3797.83,646.58,2968.39,655.32
2021-04-22,2930.08,1191.77,409.25,1912.65,973.91,4401.23,2018.83,127.56,548.82,2110.44,10985.35,3802.29,651.2,2992.2,654.32
2021-04-23,2869.48,1179.05,401.6,1941.28,971.22,4346.12,2019.6,127.94,545.11,2081.32,11051.3,3805.11,626.62,2933.79,654.71
2021-04-26,2854.13,1168.76,398.03,1903.96,938.66,4305.18,1958.8,124.76,531.83,2034.1,10775.06,3758.68,616.88,2892.49,651.25
2021-04-27,2899.69,1185.8,400.55,1905.62,945.42,4321.17,1982.2,123.69,531.92,2048.98,10851.51,3746.52,609.71,2904.39,645.7
2021-04-28,2925.52,1194.56,403.3,1944.3,946.18,4381.85,1954.32,121.41,519.06,2066.42,10906.32,3785.55,603.21,2901.54,638.1
2021-04-29,2941.55,1187.19,409.42,1901.95,921.96,4367.5,1947.31,118.78,512.03,2038.7,10728.96,3739.51,620.06,2916.79,626.63
2021-04-30,2999.34,1211.98,414.25,1895.58,930.26,4376.56,1910.63,119.79,508.56,2072.72,10941.25,3773.42,633.84,2931.59,623.97
2021-05-03,2985.23,1213.19,411.04,1885.85,939.09,4385.16,1891.27,119.95,505.29,2020.13,10823.7,3712.18,629.8,2926.23,621.02
2021-05-04,2999.82,1197.95,412.77,1931.79,944.85,4411.4,1881.48,119.55,501.23,2034.12,10980.04,3765.73,616.38,2935.22,626.04
2021-05-05,3033.28,1212.58,418.18,1971.98,981.92,4469.61,1927.53,122.26,514.8,2028.18,11023.64,3729.45,621.49,2933.43,628.49
2021-05-06,3019.72,1210.18,410.15,1926.62,970.77,4389.64,1924.65,121.86,519.28,2053.29,11053.7,3707.72,626.69,2954.32,628.18
2021-05-07,3075.07,1223.72,416.82,1940.91,967.92,4409.75,1963.43,124.46,532.37,2072.06,11184.72,3760.9,636.03,3003.93,636.22
2021-05-10,3095.69,1217.03,418.9,1883.87,953.26,4365.91,1972.34,123.72,534.65,2088.76,11318.66,3802.67,639.59,3014.36,625.84
2021-05-11,3085.07,1231.4,422.93,1902.64,942.28,4354.55,1967.05,124.22,527.99,2068.18,11123.21,3782.2,631.63,3028.01,628.55
2021-05-12,3045.79,1204.39,412.66,1863.56,931.57,4277.56,1977.52,125.42,536.86,2062.21,11214.94,3764.9,626.73,3001.33,626.25
2021-05-13,3072.28,1206.21,413.25,1882.67,947.96,4313.02,1947.74,123.78,534.95,2101.12,11217.91,3780.66,626.45,3030.88,632.6
2021-05-14,3039.29,1204.16,408.19,1846.18,924.2,4305.18,1943.14,123.52,527.75,2092.15,11169.12,3786.12,623.16,3032.71,626.6
2021-05-17,3003.98,1186.71,395.65,1880.17,946.42,4347.58,1924.42,121.68,531.32,2074.45,11086.64,3739.13,626.2,3031.98,618.39
2021-05-18,2996.39,1172.84,394.02,1909.59,937.68,4332.79,1906.11,119.94,530.65,2075.35,11091.68,3738.09,624.44,3033.52,615.45
2021-05-19,3027.96,1182.67,401.8,1916.25,944.54,4346.13,1920.47,121.2,537.37,2058.38,11159.2,3715.15,624.29,2989.89,616.07
2021-05-20,3090.65,1177.45,405.35,1864.19,929.32,4302.85,1944.02,121.74,552.04,2076.26,11196.78,3691.13,627.29,2965.05,614.84
2021-05-21,3086.31,1191.34,404.18,1877.05,936.66,4323.46,1937.85,122.36,546.9,2056.29,11259.0,3697.62,628.95,3009.91,620.1
2021-05-24,3140.16,1208.81,406.69,1937.91,973.03,4441.88,1974.32,124.26,564.05,2045.83,11205.58,3688.9,632.78,3065.22,621.93
2021-05-25,3216.17,1245.55,416.02,1954.53,994.38,4574.68,2026.28,131.12,577.33,2055.1,11248.81,3710.54,642.44,3136.79,635.88
2021-05-26,3268.56,1240.49,418.06,1978.14,1000.48,4589.56,2049.31,129.95,585.26,2079.09,11335.31,3741.89,640.79,3210.95,639.98
2021-05-27,3298.42,1258.74,419.76,1934.5,990.61,4543.43,2054.75,129.65,585.5,2116.16,11341.07,3763.21,638.8,3226.45,636.66
2021-05-28,3267.27,1257.96,422.33,1947.45,993.91,4508.19,2075.7,134.23,591.5,2110.58,11333.09,3739.61,616.66,3167.51,629.32
2021-05-31,3203.69,1250.37,411.36,1925.4,1001.21,4440.7,2019.84,131.62,583.38,2065.38,11167.98,3666.06,594.18,3083.7,626.03
2021-06-01,3193.16,1264.16,415.93,1937.5,999.0,4400.43,2027.73,133.12,584.05,2026.33,11171.84,3645.42,591.24,3077.18,638.51
2021-06-02,3084.36,1238.86,398.01,1922.53,991.83,4393.69,1989.26,128.0,562.51,2007.63,11101.79,3599.48,593.12,3030.29,628.62
2021-06-03,3066.56,1236.35,399.48,1890.02,970.38,4332.43,2038.5,128.7,579.69,2045.61,11124.51,3643.9,591.46,2993.38,615.99
2021-06-04,3065.56,1255.87,398.52,1892.34,953.11,4323.12,2038.18,128.9,577.68,2045.88,11146.16,3652.83,593.52,3008.38,621.98
2021-06-07,3093.78,1267.06,407.9,1916.31,976.12,4396.4,2028.36,131.13,576.72,2045.27,11176.2,3675.49,599.96,2993.16,635.61
2021-06-08,3091.32,1261.57,403.57,1918.19,979.86,4424.91,1999.21,127.13,569.37,2068.34,11106.31,3716.21,601.18,3013.36,633.61
2021-06-09,3039.79,1259.62,395.5,1889.64,979.18,4322.22,1944.24,124.05,557.52,2059.87,11010.24,3714.16,593.41,2990.19,629.89
2021-06-10,3046.47,1270.07,401.48,1860.8,964.74,4284.52,1962.91,124.9,561.93,2040.07,11042.89,3747.1,585.17,2922.98,615.86
2021-06-11,3074.56,1261.73,402.18,1870.74,969.27,4319.22,1940.99,124.59,556.69,2034.96,11084.81,3750.6,583.62,2919.71,612.25
2021-06-14,3076.6,1244.6,399.19,1871.44,955.89,4350.45,1961.11,123.37,564.63,2037.86,11074.51,3763.05,589.23,2934.28,604.54
2021-06-15,3033.69,1213.66,393.34,1866.59,959.24,4343.8,1928.15,120.41,558.19,2012.71,10948.76,3708.93,586.26,2875.36,603.24
2021-06-16,3065.34,1216.75,396.03,1857.49,941.82,4284.61,1923.24,120.19,561.69,2013.67,11036.22,3719.75,589.99,2857.04,580.88
2021-06-17,3078.28,1202.67,395.25,1843.77,954.87,4313.07,1928.72,121.5,567.27,2004.77,11112.1,3699.93,593.6,2816.76,577.17
2021-06-18,3087.73,1226.96,392.09,1838.29,964.14,4340.36,1930.48,120.55,564.06,2032.77,11185.02,3726.9,598.61,2822.58,580.34
2021-06-21,3109.34,1263.57,393.04,1877.44,966.44,4389.35,1958.84,119.53,567.57,2044.6,11162.18,3741.09,612.87,2887.22,588.2
2021-06-22,3115.8,1265.79,389.65,1905.39,981.68,4460.6,1943.78,118.45,563.08,2022.34,10989.73,3671.01,614.31,2896.36,582.63
2021-06-23,3085.94,1251.35,384.48,1951.27,1010.06,4584.76,1982.0,119.29,562.78,2008.02,11093.76,3676.31,609.59,2879.68,575.14
2021-06-24,3098.36,1258.58,383.04,1972.92,1012.23,4608.52,1995.7,119.09,564.34,2030.67,11125.09,3678.99,615.97,2963.65,586.19
2021-06-25,3118.85,1271.93,381.87,1982.7,1017.72,4647.09,1998.3,119.96,565.9,2042.24,11095.57,3661.39,627.46,3026.67,593.2
2021-06-28,3196.28,1276.62,384.92,2038.09,1043.49,4749.18,1983.25,120.15,572.65,2047.2,11147.24,3660.89,631.92,3041.78,603.09
2021-06-29,3235.43,1283.3,387.98,2041.91,1037.58,4734.24,1976.07,122.01,581.78,2077.36,11262.8,3679.52,633.22,3055.68,601.41
2021-06-30,3263.55,1323.43,397.37,2109.98,1065.44,4869.01,2000.28,125.68,590.19,2103.87,11416.91,3758.38,644.86,3063.18,606.73
2021-07-01,3274.97,1303.43,400.83,2105.29,1056.6,4817.17,1993.66,125.86,594.0,2088.02,11327.85,3741.42,633.17,3041.57,605.67
2021-07-02,3289.96,1319.84,398.49,2057.98,1034.79,4824.01,2027.75,130.26,603.89,2061.68,11123.14,3652.33,626.28,3080.63,607.12
2021-07-05,3301.5,1311.23,395.15,2059.5,1045.32,4868.66,2001.03,129.89,601.75,2041.98,11014.08,3623.27,619.97,3110.6,612.01
2021-07-06,3283.4,1306.21,393.38,2035.07,1024.71,4841.1,2011.06,131.04,610.26,2030.88,11044.63,3623.05,610.89,3005.86,595.56
2021-07-07,3264.7,1308.34,392.76,2002.27,1007.22,4762.62,1960.87,126.66,589.31,2035.08,11026.92,3637.84,597.04,2980.46,596.94
2021-07-08,3185.55,1276.24,385.22,1996.47,993.42,4711.65,1932.98,124.97,583.42,2003.6,10929.94,3598.75,583.01,2907.67,593.04
2021-07-09,3221.95,1269.45,386.13,2018.5,1003.87,4716.9,1942.73,124.16,598.88,2049.66,11081.23,3686.11,587.97,2947.12,608.23
2021-07-12,3233.99,1269.77,380.87,2013.29,1014.03,4779.93,1948.05,123.67,590.76,2041.48,11108.31,3653.75,592.96,3036.42,612.19
2021-07-13,3227.22,1264.72,380.31,1987.93,1005.8,4761.28,1948.48,124.14,592.19,2003.23,11036.93,3602.76,581.87,2958.19,602.58
2021-07-14,3220.22,1241.01,379.63,1937.75,988.13,4697.02,1955.72,126.42,590.02,1988.5,11049.96,3583.59,577.17,2958.64,595.97
2021-07-15,3177.26,1242.12,377.62,1959.84,990.53,4683.99,1933.94,126.08,577.69,2014.45,11029.38,3600.92,587.21,3013.37,608.26
2021-07-16,3140.72,1214.41,375.08,1984.05,991.9,4657.4,1877.61,121.46,559.96,2026.48,11066.6,3636.09,580.88,2965.72,612.17
2021-07-19,3150.68,1190.98,371.69,1947.75,973.66,4629.8,1857.57,119.58,561.33,2006.82,11100.9,3623.63,576.91,2917.12,601.88
2021-07-20,3170.39,1202.08,371.48,1924.45,995.3,4628.1,1874.59,118.19,564.06,2005.6,11154.18,3553.77,585.69,2886.89,599.35
2021-07-21,3131.25,1181.03,365.52,1881.32,972.41,4504.58,1810.21,115.62,543.17,1975.67,11130.93,3492.92,569.49,2831.26,595.17
2021-07-22,3087.42,1167.52,354.78,1855.37,963.1,4438.15,1773.41,111.36,532.15,1981.58,11018.67,3439.38,567.48,2845.68,585.14
2021-07-23,3082.82,1170.01,354.17,1794.45,945.58,4410.65,1768.17,109.47,522.93,1993.42,11076.42,3480.42,571.38,2830.42,576.95
2021-07-26,3081.75,1176.75,359.7,1829.64,941.88,4437.56,1798.87,112.07,526.93,2056.14,11186.06,3541.47,578.41,2901.95,584.82
2021-07-27,3073.39,1188.04,359.71,1826.54,946.7,4448.84,1824.48,115.33,535.86,2068.91,11246.6,3568.66,581.85,2913.02,594.97
2021-07-28,3134.65,1186.5,364.78,1815.18,941.56,4458.24,1840.71,115.65,534.41,2054.94,11383.1,3517.3,592.63,2956.71,601.88
2021-07-29,3128.81,1159.89,363.7,1833.95,958.03,4478.79,1846.1,114.94,532.68,2070.35,11394.47,3499.39,584.65,2918.78,596.18
2021-07-30,3176.95,1170.75,363.27,1862.32,991.51,4548.18,1843.4,115.86,546.02,2084.46,11345.14,3491.33,593.59,2965.55,604.29
2021-08-02,3219.04,1188.75,365.39,1875.73,983.94,4586.23,1839.63,115.24,545.48,2097.24,11441.82,3539.31,595.24,3000.58,608.04
2021-08-03,3203.82,1183.43,363.16,1884.3,982.6,4576.7,1877.04,118.27,553.98,2118.27,11573.99,3568.47,597.38,3059.26,615.99
2021-08-04,3203.35,1196.57,364.87,1895.32,990.21,4591.17,1885.82,118.16,551.02,2100.74,11446.59,3510.38,597.01,3065.82,615.61
2021-08-05,3111.65,1191.52,360.54,1897.83,1008.21,4558.51,1932.02,119.28,557.08,2069.19,11340.36,3472.65,597.49,3054.26,619.58
2021-08-06,3093.2,1179.69,360.85,1875.16,1008.44,4579.62,1901.07,119.39,556.11,2058.26,11255.83,3503.35,592.45,3000.46,610.29
2021-08-09,3100.57,1188.17,363.85,1909.75,1012.63,4594.98,1952.51,121.89,570.85,2077.43,11284.88,3552.47,592.04,3015.81,611.17
2021-08-10,3025.28,1159.64,351.93,1899.99,998.8,4597.6,1960.98,123.07,569.1,2071.46,11147.6,3512.55,577.3,3004.58,615.57
2021-08-11,3046.32,1141.7,351.09,1894.93,999.17,4575.65,1957.9,120.54,565.36,2081.82,11155.41,3509.08,565.94,3042.93,609.78
2021-08-12,3039.68,1144.12,348.77,1898.14,1007.48,4631.24,1978.58,121.5,567.95,2130.63,11350.71,3566.47,573.52,3047.83,608.5
2021-08-13,2994.86,1127.33,349.73,1903.98,977.22,4623.35,2004.53,121.99,569.76,2106.18,11194.43,3594.42,565.36,2987.62,597.96
2021-08-16,2993.79,1141.54,350.71,1901.25,988.15,4639.09,1995.88,123.65,569.67,2106.1,11200.99,3573.72,564.23,2959.57,597.72
2021-08-17,3044.1,1158.25,359.14,1918.91,1008.43,4705.06,2023.12,125.44,572.98,2125.7,11317.96,3602.23,580.27,2991.28,603.0
2021-08-18,3085.74,1173.81,363.68,1938.9,1020.17,4686.67,2022.49,127.99,578.25,2135.56,11390.55,3592.03,577.99,3020.95,612.21
2021-08-19,3117.93,1169.97,364.9,1933.72,1025.41,4667.74,2040.8,130.42,584.95,2135.62,11455.06,3622.95,573.42,3105.72,614.18
2021-08-20,3081.26,1152.0,357.43,1910.86,1007.67,4589.31,2040.69,131.62,592.76,2145.58,11471.42,3603.97,561.64,3069.3,601.52
2021-08-23,3044.84,1156.31,361.14,1925.0,1022.46,4595.1,2031.29,132.64,589.38,2136.07,11384.79,3623.34,555.81,3008.52,597.67
2021-08-24,3050.04,1144.9,358.3,1899.29,1010.52,4503.5,2011.92,132.85,591.99,2165.61,11585.52,3669.48,554.51,3011.94,602.56
2021-08-25,3036.96,1119.36,356.83,1856.27,981.78,4421.81,1990.81,128.54,583.18,2162.81,11452.96,3672.16,537.01,3009.49,592.67
2021-08-26,3044.46,1099.63,355.64,1851.99,979.52,4399.95,1961.55,128.28,580.31,2188.42,11501.11,3679.03,539.19,2990.11,585.23
2021-08-27,3088.81,1097.88,353.0,1899.24,985.49,4480.7,1959.12,123.89,578.15,2217.78,11615.28,3739.11,539.55,3051.06,581.3
2021-08-30,3036.34,1070.03,341.56,1899.97,967.94,4471.15,1925.11,121.49,574.24,2202.36,11537.45,3722.3,530.06,3054.03,569.64
2021-08-31,3088.01,1090.86,345.77,1960.14,971.97,4521.48,1909.46,121.76,570.11,2233.89,11666.4,3755.42,535.69,3103.5,571.71
2021-09-01,3200.98,1114.07,349.22,1957.94,964.14,4570.78,1911.6,122.36,577.34,2257.36,11773.15,3768.36,543.59,3192.54,577.84
2021-09-02,3223.24,1130.33,353.16,1980.66,986.42,4598.82,1909.41,120.97,576.93,2225.81,11726.01,3736.57,555.09,3200.31,583.02
2021-09-03,3271.21,1159.37,356.82,2006.13,1001.89,4668.02,1918.07,123.93,575.06,2234.09,11884.0,3765.28,569.67,3316.45,596.24
2021-09-06,3327.33,1165.23,364.9,2069.01,1040.38,4792.56,1944.82,123.64,582.88,2230.62,11851.4,3747.7,574.14,3328.36,602.36
2021-09-07,3304.35,1172.74,362.86,2048.56,1035.04,4842.47,1954.49,123.85,571.79,2213.83,11831.45,3735.54,563.33,3272.94,596.52
2021-09-08,3366.73,1177.97,370.56,2027.62,1046.1,4857.08,1990.07,122.94,582.89,2219.48,11922.48,3781.92,570.98,3279.74,601.04
2021-09-09,3366.32,1167.44,366.41,1978.88,1022.84,4829.84,1974.59,120.84,580.42,2191.82,11801.2,3740.85,570.77,3231.25,584.97
2021-09-10,3299.64,1147.87,363.76,1951.0,1002.44,4791.56,1992.57,121.23,580.99,2152.84,11739.18,3775.81,569.27,3163.23,573.58
2021-09-13,3327.33,1150.0,370.58,1974.66,1002.8,4813.81,1988.4,120.88,576.69,2176.7,11982.25,3834.19,561.73,3104.21,560.82
2021-09-14,3331.38,1160.35,377.03,1990.93,1005.18,4740.96,1999.39,121.53,584.36,2169.54,11935.16,3784.8,547.98,3010.91,548.63
2021-09-15,3347.67,1158.42,376.21,1963.76,960.01,4713.52,1958.0,118.45,564.09,2174.36,11945.18,3789.39,539.64,3030.2,540.53
2021-09-16,3342.13,1145.97,367.96,1947.06,959.47,4755.83,1892.82,113.61,542.73,2156.39,11843.31,3752.0,537.12,3006.54,535.84
2021-09-17,3362.57,1147.45,375.38,1996.69,986.84,4717.29,1946.54,117.33,572.64,2211.35,12150.94,3858.41,555.86,3093.6,560.68
2021-09-20,3298.71,1128.32,369.97,1982.34,964.78,4594.68,1908.86,116.06,570.75,2216.41,12157.3,3865.53,537.99,2986.26,550.24
2021-09-21,3280.2,1124.67,369.67,2003.05,967.81,4538.41,1896.29,115.39,575.29,2209.35,12145.98,3860.9,536.93,2983.39,552.78
2021-09-22,3258.58,1119.45,365.17,2010.14,962.21,4546.53,1885.98,115.12,569.91,2200.94,12132.75,3854.11,533.87,3018.76,549.57
2021-09-23,3258.02,1101.29,364.91,1970.2,944.87,4471.93,1878.88,113.3,564.58,2214.58,12206.51,3856.5,530.31,3034.26,546.29
2021-09-24,3231.9,1087.35,359.69,1942.09,920.95,4369.15,1836.01,111.36,553.79,2195.97,12244.91,3861.54,520.92,2996.39,535.85
2021-09-27,3262.3,1092.64,361.18,1926.15,908.98,4355.49,1804.01,110.99,545.78,2188.87,12138.33,3828.44,514.52,2994.76,540.28
2021-09-28,3271.69,1086.1,358.89,1937.4,927.71,4413.23,1821.64,112.75,559.54,2163.66,12122.29,3825.53,506.44,2951.31,531.62
2021-09-29,3243.85,1074.26,356.48,1951.39,942.96,4414.04,1806.27,113.81,560.94,2162.95,12151.7,3825.32,508.69,2934.4,536.73
2021-09-30,3184.72,1052.75,347.68,1920.72,920.69,4330.95,1749.05,111.07,544.34,2105.59,11879.73,3727.58,492.59,2865.14,525.01
2021-10-01,3200.56,1041.01,349.76,1896.1,912.01,4297.3,1735.51,108.6,537.81,2124.11,11824.88,3764.78,488.96,2878.66,518.89
2021-10-04,3171.63,1029.03,342.96,1878.03,901.41,4337.32,1701.49,106.94,525.99,2088.26,11712.95,3728.92,468.95,2803.91,498.97
2021-10-05,3132.02,1027.36,338.53,1896.0,919.3,4352.73,1718.12,106.99,538.32,2083.54,11701.79,3747.16,473.1,2778.01,500.06
2021-10-06,3050.12,1010.53,331.77,1881.57,879.93,4218.99,1677.04,104.7,525.59,2060.18,11602.94,3697.39,467.18,2734.55,496.81
2021-10-07,3045.07,1029.09,334.38,1869.23,877.77,4224.23,1673.91,106.28,524.95,2013.69,11466.7,3643.66,469.35,2732.83,500.65
2021-10-08,3111.6,1043.56,342.85,1907.9,891.95,4315.98,1685.95,106.8,523.35,2031.03,11613.23,3721.82,479.66,2796.3,503.4
2021-10-11,3130.6,1060.66,348.21,1951.41,904.54,4352.78,1689.38,107.4,524.35,2046.24,11658.61,3749.85,479.41,2813.83,510.08
2021-10-12,3125.72,1051.46,342.61,1977.02,920.14,4348.08,1695.14,108.73,533.1,2092.14,11856.54,3754.78,483.9,2840.16,512.4
2021-10-13,3150.38,1039.39,346.83,1951.56,901.21,4294.73,1699.91,108.59,532.08,2076.07,11776.92,3717.95,486.07,2864.97,516.34
2021-10-14,3210.72,1047.5,351.64,2022.09,942.87,4367.91,1727.95,110.43,550.97,2096.57,11848.87,3710.45,489.46,2910.69,522.08
2021-10-15,3187.66,1022.99,351.09,2041.95,943.98,4371.56,1738.65,112.68,557.71,2084.21,11722.12,3656.13,485.1,2885.24,521.58
2021-10-18,3167.54,1007.35,344.2,2070.04,963.6,4498.92,1751.66,113.0,564.56,2090.99,11713.35,3676.97,469.08,2854.89,515.6
2021-10-19,3182.75,1010.43,346.15,2057.84,966.87,4444.67,1754.12,113.68,568.41,2100.65,11708.73,3637.23,470.92,2876.12,512.11
